date,dehumidifier 50 pint_ara,dehumidifier 50 pint_trend,dehumidifier_ara,dehumidifier_trend,dehumidifiers for home_ara,dehumidifiers for home_trend,dehumidifier 30 pint_ara,dehumidifier 30 pint_trend,dehumidifiers_ara,dehumidifiers_trend,30 pint dehumidifier_ara,30 pint dehumidifier_trend,dehumidifiers for basements_ara,dehumidifiers for basements_trend,dehumidifier 70 pint_ara,dehumidifier 70 pint_trend,small dehumidifier_ara,small dehumidifier_trend,air humidifier_ara,air humidifier_trend,50 pint dehumidifier_ara,50 pint dehumidifier_trend,dehumidifier with drain hose_ara,dehumidifier with drain hose_trend,70 pint dehumidifier_ara,70 pint dehumidifier_trend,closet dehumidifier_ara,closet dehumidifier_trend,safe dehumidifier_ara,safe dehumidifier_trend,dehumidifier air purifier_ara,dehumidifier air purifier_trend,dehumidifier for basements_ara,dehumidifier for basements_trend,basement dehumidifier_ara,basement dehumidifier_trend,whole house dehumidifier_ara,whole house dehumidifier_trend,portable dehumidifier_ara,portable dehumidifier_trend,dehumidifier for rv_ara,dehumidifier for rv_trend,dehumidifier hose_ara,dehumidifier hose_trend,dehumidifier drain hose_ara,dehumidifier drain hose_trend,dehumidifier pump_ara,dehumidifier pump_trend,inventory_fbm,inventory_fba,phase_Sustain_SoldOut,phase_Sustain,AVGSalePrice,Holiday_Christmas Day,Holiday_Columbus Day,Holiday_Independence Day,Holiday_Labor Day,Holiday_Martin Luther King Jr. Day,Holiday_Memorial Day,Holiday_New Year Day,Holiday_Presidents Day (Washingtons Birthday),Holiday_Thanksgiving Day,Holiday_Veterans Day,dehumidifier 50 pint,dehumidifier,dehumidifiers for home,dehumidifier 30 pint,dehumidifiers,30 pint dehumidifier,dehumidifiers for basements,dehumidifier 70 pint,small dehumidifier,air humidifier,energy efficient dehumidifier,50 pint dehumidifier,dehumidifier with drain hose,home dehumidifier,70 pint dehumidifier,dehumidifiers for basements 70 pint,closet dehumidifier,dehumidifier for home,dehumidifiers with pump,energy star dehumidifier,safe dehumidifier,dehumidifier air purifier,mid size dehumidifier,room dehumidifier,room dehumidifiers for home,small dehumidifiers,dehumidifier for basements,70 pint dehumidifiers for basements,dehumidifier for basement,50 pint dehumidifiers for basements,large room dehumidifier,basement dehumidifier,basement dehumidifiers for home,whole house dehumidifier,portable dehumidifier,small room dehumidifier,dehumidifier auto shut off,air conditioner dehumidifier,dehumidifier for rv,dehumidifier with hose,dehumidifier with hose drain,ac dehumidifier,crawl space dehumidifier,dehumidifier hose,dehumidifier energy star,small dehumidifier for bathroom,dehumidifier 70,dehumidifier drain hose,quiet dehumidifier,dehumidifier pump,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,target
2019-02-17,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,225961.2,22.525,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,362916.83333333326,-9.408333333333324,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.5370043345641355,0.0,0.0,1.0,178.98999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,2.0,50.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,4.0,50.0,2.0,2.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,6.0,1.0,50.0,2.0,50.0,2.0,18.0,1.0,3.0,50.0,2.0,2.0,1.0,50.0,2.0,3.0,1.0,6.0,2019,2,7,17,6,48,0,0,0,0,0,0,39.0
2019-02-18,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,226373.1857142857,23.032142857142855,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363045.6349206349,-8.957539682539672,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.5313051854230213,0.0,0.0,1.0,363.9799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,1.0,6.0,50.0,2.0,1.0,50.0,50.0,50.0,50.0,50.0,3.0,1.0,1.0,50.0,1.0,1.0,1.0,4.0,1.0,50.0,2.0,50.0,2.0,38.0,1.0,1.0,50.0,1.0,2.0,1.0,50.0,2.0,50.0,1.0,3.0,2019,2,8,18,0,49,0,0,0,0,0,0,60.0
2019-02-19,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,226785.17142857146,23.539285714285718,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363174.4365079365,-8.506746031746019,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.5256060362819072,0.0,0.0,1.0,363.97999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,1.0,4.0,50.0,2.0,1.0,50.0,50.0,50.0,50.0,50.0,3.0,1.0,1.0,50.0,1.0,1.0,1.0,7.0,1.0,50.0,2.0,50.0,2.0,35.0,1.0,1.0,50.0,1.0,2.0,2.0,50.0,2.0,2.0,1.0,3.0,2019,2,8,19,1,50,0,0,0,0,0,0,38.0
2019-02-20,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,227197.15714285715,24.04642857142857,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363303.2380952381,-8.05595238095237,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.52512441804463,0.0,0.0,1.0,178.9899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,1.0,50.0,50.0,2.0,2.0,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,1.0,1.0,3.0,1.0,50.0,2.0,50.0,2.0,47.0,1.0,2.0,50.0,1.0,3.0,3.0,50.0,10.0,3.0,1.0,6.0,2019,2,8,20,2,51,0,0,0,0,0,0,31.0
2019-02-21,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,227609.1428571429,24.55357142857143,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363432.0396825397,-7.6051587301587205,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.52512441804463,0.0,0.0,1.0,178.98999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,2.0,50.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,1.0,50.0,50.0,2.0,1.0,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,50.0,2.0,19.0,50.0,1.0,50.0,1.0,2.0,1.0,50.0,12.0,2.0,1.0,4.0,2019,2,8,21,3,52,0,0,0,0,0,0,21.0
2019-02-22,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,228021.1285714286,25.060714285714283,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363560.8412698413,-7.1543650793650695,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.5087493979772034,0.0,0.0,1.0,549.4099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,2.0,50.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,5.0,50.0,5.0,1.0,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,50.0,2.0,19.0,1.0,1.0,50.0,1.0,3.0,1.0,50.0,2.0,2.0,1.0,6.0,2019,2,8,22,4,53,0,0,0,0,0,0,27.0
2019-02-23,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,228433.11428571428,25.567857142857147,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363689.6428571429,-6.7035714285714185,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.5042542944292824,0.0,0.0,1.0,178.98999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,30.8,50.0,21.0,50.0,50.0,50.0,50.0,50.0,50.0,7.4,1.0,4.0,50.0,4.0,1.2,50.0,50.0,50.0,50.0,50.0,2.4,1.0,1.0,50.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,50.0,2.0,31.6,10.8,1.2,50.0,1.0,2.4,1.6,50.0,5.6,11.8,1.0,4.4,2019,2,8,23,5,54,0,0,0,0,0,0,39.0
2019-02-24,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,228845.1,26.075,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363818.44444444455,-6.252777777777768,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.5005618879434901,0.0,0.0,1.0,363.9799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,30.8,50.0,21.0,50.0,50.0,50.0,50.0,50.0,50.0,7.4,1.0,3.0,50.0,3.0,1.2,50.0,50.0,50.0,50.0,50.0,2.4,1.0,1.0,50.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,50.0,2.0,31.6,10.8,1.2,50.0,1.0,2.4,1.6,50.0,5.6,11.8,1.0,4.4,2019,2,8,24,6,55,0,0,0,0,0,0,57.0
2019-02-25,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,229257.0857142857,26.582142857142852,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,363947.2460317461,-5.8019841269841175,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4976721785198266,0.0,0.0,1.0,178.98999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,34.0,50.0,50.0,50.0,33.666666666666664,50.0,50.0,50.0,50.0,50.0,50.0,3.6666666666666665,33.666666666666664,2.0,50.0,2.0,1.6666666666666667,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,1.0,25.5,2.3333333333333335,25.5,3.0,50.0,50.0,35.0,48.25,1.6666666666666667,1.6666666666666667,37.75,18.333333333333332,20.666666666666668,2.0,50.0,6.0,5.666666666666667,1.0,4.666666666666667,2019,2,9,25,0,56,0,0,0,0,0,0,52.0
2019-02-26,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,229669.07142857145,27.089285714285715,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364076.0476190476,-5.3511904761904665,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.494862738802376,0.0,0.0,1.0,363.97999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,34.0,50.0,50.0,50.0,33.666666666666664,50.0,50.0,50.0,50.0,50.0,50.0,3.6666666666666665,33.666666666666664,1.0,50.0,1.0,1.6666666666666667,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,1.0,25.5,2.3333333333333335,25.5,3.0,50.0,50.0,35.0,48.25,1.6666666666666667,1.6666666666666667,1.0,18.333333333333332,20.666666666666668,2.0,50.0,6.0,5.666666666666667,1.0,4.666666666666667,2019,2,9,26,1,57,0,0,0,0,0,0,52.0
2019-02-27,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,230081.05714285714,27.59642857142857,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364204.84920634923,-4.900396825396816,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4947824690961632,0.0,0.0,1.0,548.9699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,34.0,50.0,50.0,50.0,33.666666666666664,50.0,50.0,50.0,50.0,50.0,50.0,3.6666666666666665,33.666666666666664,50.0,50.0,50.0,1.6666666666666667,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,1.0,50.0,2.3333333333333335,50.0,3.0,50.0,50.0,35.0,50.0,1.6666666666666667,1.6666666666666667,37.75,18.333333333333332,20.666666666666668,2.0,50.0,6.0,5.666666666666667,1.0,4.666666666666667,2019,2,9,27,2,58,0,0,0,0,0,0,41.0
2019-02-28,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,230493.0428571429,28.103571428571428,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364333.65079365077,-4.4496031746031655,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4947824690961632,0.0,0.0,1.0,178.9899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,34.0,50.0,50.0,50.0,33.666666666666664,50.0,50.0,50.0,50.0,50.0,50.0,3.6666666666666665,33.666666666666664,26.0,50.0,50.0,1.6666666666666667,50.0,12.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,17.833333333333332,25.5,2.3333333333333335,25.5,26.5,50.0,50.0,35.0,48.25,1.6666666666666667,1.6666666666666667,37.75,18.333333333333332,20.666666666666668,2.0,50.0,6.0,5.666666666666667,1.0,4.666666666666667,2019,2,9,28,3,59,1,0,0,0,0,0,49.0
2019-03-01,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,230905.0285714286,28.610714285714284,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364462.4523809524,-3.9988095238095154,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4864344196500241,0.0,0.0,1.0,176.16142857142844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,50.0,3.0,50.0,50.0,3.0,50.0,24.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,50.0,1.0,3.0,1.0,50.0,50.0,50.0,5.0,43.0,1.0,1.0,50.0,1.0,2.0,2.0,50.0,9.0,2.0,1.0,5.0,2019,3,9,1,4,60,0,1,0,0,0,0,35.0
2019-03-02,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,231317.0142857143,29.117857142857147,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364591.25396825396,-3.5480158730158653,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4835447102263606,0.0,0.0,1.0,348.47999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,1.0,1.0,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,50.0,50.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,50.0,4.0,10.0,2.0,50.0,1.0,14.0,1.0,5.0,2019,3,9,2,5,61,0,0,0,0,0,0,56.0
2019-03-03,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,231729.0,29.625,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364720.0555555556,-3.0972222222222143,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4809760796275486,0.0,0.0,1.0,348.47999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,50.0,50.0,3.0,1.0,50.0,50.0,50.0,50.0,50.0,2.0,1.0,1.0,50.0,1.0,4.0,1.0,2.0,1.0,50.0,50.0,50.0,50.0,50.0,3.0,3.0,50.0,50.0,50.0,2.0,50.0,8.0,1.0,1.0,4.0,2019,3,9,3,6,62,0,0,0,0,0,0,51.0
2019-03-04,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,232140.9857142857,30.132142857142853,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364848.85714285716,-2.646428571428564,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4782469096163108,0.0,0.0,1.0,169.98999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,1.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,20.8,1.0,6.0,50.0,3.0,50.0,50.0,50.0,2.0,50.0,50.0,1.0,1.0,1.0,1.0,10.8,1.0,1.0,3.0,1.0,50.0,50.0,50.0,15.75,50.0,2.0,1.0,50.0,17.0,2.0,3.0,50.0,9.0,23.8,1.0,4.0,2019,3,10,4,0,63,0,0,0,0,0,0,52.0
2019-03-05,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,232552.9714285714,30.639285714285712,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,364977.6587301588,-2.1956349206349133,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.476159897254776,0.0,0.0,1.0,169.98999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,2.0,3.0,50.0,18.0,50.0,2.0,50.0,50.0,1.0,50.0,1.0,50.0,1.0,1.0,50.0,50.0,1.0,3.0,4.0,50.0,15.75,41.0,1.0,1.0,50.0,3.0,30.8,1.0,50.0,2.0,1.0,1.0,4.0,2019,3,10,5,1,64,0,0,0,0,0,0,46.0
2019-03-06,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,232964.95714285714,31.146428571428572,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,365106.4603174604,-1.7448412698412623,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4760796275485632,0.0,0.0,1.0,340.54666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.833333333333336,50.0,41.833333333333336,50.0,50.0,41.833333333333336,41.833333333333336,25.5,50.0,3.0,1.0,50.0,10.0,20.8,9.166666666666666,27.0,42.0,2.8333333333333335,1.0,44.666666666666664,44.666666666666664,34.0,1.0,50.0,9.5,41.833333333333336,1.0,1.0,10.8,2.0,1.0,5.0,9.166666666666666,6.0,4.0,50.0,15.75,42.333333333333336,1.0,9.5,50.0,13.333333333333334,30.8,10.166666666666666,50.0,1.0,23.8,9.333333333333334,11.666666666666666,2019,3,10,6,2,65,0,0,0,0,0,0,56.0
2019-03-07,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,233376.9428571429,31.65357142857143,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,365235.2619047619,-1.2940476190476116,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4760796275485632,0.0,0.0,1.0,348.47999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,2.0,1.0,3.0,50.0,5.0,1.0,50.0,18.0,50.0,50.0,50.0,2.0,50.0,1.0,50.0,1.0,1.0,50.0,50.0,1.0,50.0,2.0,50.0,4.0,13.0,1.0,50.0,50.0,3.0,2.0,2.0,50.0,10.0,1.0,1.0,4.0,2019,3,10,7,3,66,0,0,0,0,0,0,45.0
2019-03-08,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,233788.92857142855,32.160714285714285,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,365364.0634920635,-0.8432539682539608,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4712634451757906,0.0,0.0,1.0,169.9899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,50.0,50.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,1.0,50.0,50.0,4.0,50.0,50.0,50.0,50.0,3.0,50.0,7.0,50.0,3.0,1.0,50.0,4.0,50.0,3.0,50.0,2.0,17.0,50.0,5.0,2019,3,10,8,4,67,0,0,0,0,0,0,56.0
2019-03-09,428373.0,22.0,1435.5,26.225000000000005,13852.0,15.175,448630.0,13.9,52775.0,19.725,351093.0,19.025,12034.0,10.275000000000002,87739.5,19.525,104711.0,17.2,13787.0,14.875,154669.5,22.0,234200.9142857143,32.667857142857144,53628.50000000005,16.975,197802.50000000003,7.35,49802.00000000001,21.675000000000008,368358.0,19.85,114711.00000000006,3.425,101179.00000000004,20.925,139025.0,23.25,120637.0,17.175,365492.8650793651,-0.3924603174603103,186060.5,5.125,199029.0000000001,0.6500000000000021,286945.0,15.875,0.4677315781024242,0.0,0.0,1.0,526.9699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,50.0,50.0,2.0,2.0,50.0,50.0,50.0,50.0,50.0,2.0,50.0,1.0,50.0,1.0,4.0,50.0,50.0,1.0,50.0,4.0,50.0,50.0,50.0,3.0,1.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,1.0,3.0,2019,3,10,9,5,68,0,0,0,0,0,0,61.0
