,dehumidifier 50 pint_ara,dehumidifier 50 pint_trend,dehumidifier_ara,dehumidifier_trend,dehumidifiers for home_ara,dehumidifiers for home_trend,dehumidifier 30 pint_ara,dehumidifier 30 pint_trend,dehumidifiers_ara,dehumidifiers_trend,30 pint dehumidifier_ara,30 pint dehumidifier_trend,dehumidifiers for basements_ara,dehumidifiers for basements_trend,dehumidifier 70 pint_ara,dehumidifier 70 pint_trend,dehumidifier for bathroom_ara,dehumidifier for bathroom_trend,small dehumidifier_ara,small dehumidifier_trend,mini dehumidifier_ara,mini dehumidifier_trend,50 pint dehumidifier_ara,50 pint dehumidifier_trend,dehumidifier small_ara,dehumidifier small_trend,dehumidifier with drain hose_ara,dehumidifier with drain hose_trend,70 pint dehumidifier_ara,70 pint dehumidifier_trend,closet dehumidifier_ara,closet dehumidifier_trend,safe dehumidifier_ara,safe dehumidifier_trend,dehumidifier air purifier_ara,dehumidifier air purifier_trend,dehumidifier for basements_ara,dehumidifier for basements_trend,bathroom dehumidifier_ara,bathroom dehumidifier_trend,basement dehumidifier_ara,basement dehumidifier_trend,whole house dehumidifier_ara,whole house dehumidifier_trend,portable dehumidifier_ara,portable dehumidifier_trend,inventory_fbm,inventory_fba,phase_Sustain_SoldOut,phase_Sustain,AVGSalePrice,Holiday_Christmas Day,Holiday_Columbus Day,Holiday_Independence Day,Holiday_Labor Day,Holiday_Martin Luther King Jr. Day,Holiday_Memorial Day,Holiday_New Year Day,Holiday_Presidents Day (Washingtons Birthday),Holiday_Thanksgiving Day,Holiday_Veterans Day,dehumidifier 50 pint,dehumidifier,dehumidifiers for home,dehumidifier 30 pint,dehumidifiers,30 pint dehumidifier,dehumidifiers for basements,dehumidifier 70 pint,dehumidifier for bathroom,small dehumidifier,mini dehumidifier,compact dehumidifier,energy efficient dehumidifier,mini dehumidifier for bathroom,50 pint dehumidifier,dehumidifier small,dehumidifier with drain hose,home dehumidifier,70 pint dehumidifier,dehumidifier for safe,dehumidifiers for basements 70 pint,closet dehumidifier,dehumidifier for home,dehumidifiers with pump,energy star dehumidifier,safe dehumidifier,dehumidifier air purifier,mid size dehumidifier,room dehumidifier,room dehumidifiers for home,small dehumidifiers,dehumidifier for basements,bathroom dehumidifier,dehumidifier 30 pt,mini dehumidifiers,dehumidifier 70 pint pump,70 pint dehumidifiers for basements,dehumidifier for bedroom,dehumidifier for basement,50 pint dehumidifiers for basements,dehumidifier rv,70 pt dehumidifier,small bathroom dehumidifier,large room dehumidifier,30 pint dehumidifiers,basement dehumidifier,basement dehumidifiers for home,whole house dehumidifier,portable dehumidifier,small room dehumidifier,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,target
2019-06-14,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.829946823397705,0.0,0.0,1.0,649.9287203302375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,24,14,4,165,0,0,0,0,0,0,378.0
2019-06-15,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.8240320925459464,0.0,0.0,1.0,652.3229411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,24,15,5,166,0,0,0,0,0,0,383.0
2019-06-16,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.8240320925459464,0.0,0.0,1.0,647.6623076923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,24,16,6,167,0,0,0,0,0,0,572.0
2019-06-17,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.8240320925459464,0.0,0.0,1.0,645.7392307692326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,25,17,0,168,0,0,0,0,0,0,674.0
2019-06-18,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.8030973038529714,0.0,0.0,1.0,649.5417959851713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,25,18,1,169,0,0,0,0,0,0,692.0
2019-06-19,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7960817240414217,0.0,0.0,1.0,654.8679591836751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,25,19,2,170,0,0,0,0,0,0,679.0
2019-06-20,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7888795596604161,0.0,0.0,1.0,881.8467924528314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,25,20,3,171,0,0,0,0,0,0,702.0
2019-06-21,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7815467860807911,0.0,0.0,1.0,882.9011764705899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,25,21,4,172,0,0,0,0,0,0,655.0
2019-06-22,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7752029107192835,0.0,0.0,1.0,652.9700000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,25,22,5,173,0,0,0,0,0,0,530.0
2019-06-23,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7752029107192835,0.0,0.0,1.0,651.570000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,25,23,6,174,0,0,0,0,0,0,583.0
2019-06-24,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7752029107192835,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,26,24,0,175,0,0,0,0,0,0,162.0
2019-06-25,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7536523929471033,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,26,25,1,176,0,0,0,0,0,0,
2019-06-26,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7459277917716205,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,26,26,2,177,0,0,0,0,0,0,
2019-06-27,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7398264763504058,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,26,27,3,178,0,0,0,0,0,0,
2019-06-28,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7348260098889822,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,26,28,4,179,0,0,0,0,0,0,
2019-06-29,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7293404235469727,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,26,29,5,180,0,0,0,0,0,0,
2019-06-30,197154.0,56.599999999999994,302.50000000000006,75.42499999999998,7635.000000000002,30.374999999999996,113458.00000000004,57.900000000000006,11218.000000000007,60.32499999999999,102693.0,58.02499999999999,3495.0,32.075,43057.5,71.725,46973.5,23.175,51888.0,43.0,118766.0,39.14999999999999,123457.5,56.599999999999994,232141.50000000003,58.325,54589.5,22.975,72790.50000000003,66.17499999999998,163397.50000000003,23.75,44286.000000000015,35.075,244214.00000000003,38.25,105585.00000000003,15.225000000000001,97094.0,14.875,30124.00000000005,71.925,18110.0,53.65,104298.0,60.575,0.7293404235469727,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,6,26,30,6,181,1,0,1,0,0,0,
2019-07-01,196116.42857142858,56.692857142857136,298.0714285714286,74.81071428571427,7432.000000000002,32.30357142857142,116419.00000000004,59.41428571428572,11584.85714285715,61.36785714285713,104168.14285714286,58.646428571428565,3352.8571428571427,31.403571428571432,44699.21428571428,70.46071428571427,46088.21428571428,23.34642857142857,51351.42857142857,44.285714285714285,119739.71428571429,37.73571428571428,123727.78571428571,56.692857142857136,231255.50000000003,59.29642857142857,56339.21428571428,25.85357142857143,78556.35714285717,64.06071428571427,157743.3571428572,23.928571428571427,50068.85714285715,33.86785714285715,242817.4285714286,39.214285714285715,108139.85714285717,15.175,97754.71428571429,15.517857142857142,32981.28571428576,71.13214285714285,15066.428571428572,55.30714285714286,105060.14285714286,58.90357142857143,0.7293404235469727,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,7,27,1,0,182,0,1,0,1,0,0,
2019-07-02,195078.85714285713,56.78571428571428,293.6428571428572,74.19642857142856,7229.000000000002,34.232142857142854,119380.00000000004,60.92857142857143,11951.714285714294,62.41071428571427,105643.28571428571,59.26785714285713,3210.714285714286,30.732142857142858,46340.92857142857,69.19642857142857,45202.92857142857,23.517857142857142,50814.857142857145,45.57142857142857,120713.42857142857,36.32142857142856,123998.07142857143,56.78571428571428,230369.50000000003,60.267857142857146,58088.92857142857,28.732142857142858,84322.2142857143,61.946428571428555,152089.21428571432,24.107142857142858,55851.7142857143,32.66071428571429,241420.85714285716,40.17857142857143,110694.7142857143,15.125000000000002,98415.42857142857,16.160714285714285,35838.57142857148,70.33928571428571,12022.857142857143,56.964285714285715,105822.28571428571,57.23214285714286,0.7057188170538297,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,7,27,2,1,183,0,0,0,0,0,0,
2019-07-03,194041.2857142857,56.87857142857142,289.2142857142858,73.58214285714284,7026.000000000002,36.160714285714285,122341.00000000003,62.44285714285715,12318.571428571435,63.453571428571415,107118.42857142857,59.889285714285705,3068.5714285714284,30.060714285714287,47982.642857142855,67.93214285714285,44317.642857142855,23.689285714285713,50278.28571428572,46.85714285714286,121687.14285714286,34.90714285714285,124268.35714285714,56.87857142857142,229483.50000000003,61.239285714285714,59838.642857142855,31.610714285714288,90088.07142857145,59.83214285714284,146435.07142857148,24.285714285714285,61634.571428571435,31.453571428571433,240024.28571428574,41.142857142857146,113249.57142857145,15.075000000000001,99076.14285714286,16.80357142857143,38695.85714285719,69.54642857142856,8979.285714285714,58.62142857142857,106584.42857142857,55.56071428571428,0.6952887396212333,0.0,0.0,1.0,1039.1807692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236220472440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42505133470225875,0.0,0.0,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.8550106609808102,0.0,0.0,0.0,0.0,1.119047619047619,0.0,0.0,0.0,0.0,0.0,2019,7,27,3,2,184,0,0,0,0,0,0,
